user,tweet,date,likes,geo,coordinates,place,user_loc,query,in_nigeria,state,party_candidate,tweet_proc,sentiment
Naija4Atiku_,rt @karagiii: the sadaunan dole kaina isn't resting on his oars. the job to #recovernigeria got yet another great boost today as alh bala t…,2023-01-06 22:27:16+00:00,0,,,,,#RecoverNigeria,False,unknown,,rt @user the sadaunan dole kaina isn't resting on his oars. the job to #recovernigeria got yet another great boost today as alh bala t…,Positive
WaleOluwade,"rt @missolabisi1: apc is a party focused majorly on opposition duties and no iota of idea as to governance.

pdp is the party of growth and…",2023-01-06 22:26:58+00:00,0,,,,"Abuja, Nigeria",#RecoverNigeria,True,abuja,atiku_pdp,"rt @user apc is a party focused majorly on opposition duties and no iota of idea as to governance.

pdp is the party of growth and…",Neutral
freddie_baba,"rt @missolabisi1: apc is a party focused majorly on opposition duties and no iota of idea as to governance.

pdp is the party of growth and…",2023-01-06 22:25:39+00:00,0,,,,"Delta, Nigeria",#RecoverNigeria,True,delta,atiku_pdp,"rt @user apc is a party focused majorly on opposition duties and no iota of idea as to governance.

pdp is the party of growth and…",Neutral
Julius_Chimaobi,"rt @missolabisi1: apc is a party focused majorly on opposition duties and no iota of idea as to governance.

pdp is the party of growth and…",2023-01-06 22:25:37+00:00,0,,,,"South Eastern, Nigeria",#RecoverNigeria,True,unknown,atiku_pdp,"rt @user apc is a party focused majorly on opposition duties and no iota of idea as to governance.

pdp is the party of growth and…",Neutral
khaay007,"rt @missolabisi1: apc is a party focused majorly on opposition duties and no iota of idea as to governance.

pdp is the party of growth and…",2023-01-06 22:24:42+00:00,0,,,,Nigeria,#RecoverNigeria,True,unknown,atiku_pdp,"rt @user apc is a party focused majorly on opposition duties and no iota of idea as to governance.

pdp is the party of growth and…",Neutral
g_gybe,"rt @auwalmuazu78: for a debt free nigeria vote @atiku and @iaokowa 🇳🇬🇳🇬
vote @officialpdpnig 
#recovernigeria https://t.co/vq8qqrdz9q",2023-01-06 22:23:09+00:00,0,,,,"Abuja, Nigeria",#RecoverNigeria,True,abuja,atiku_pdp,"rt @user for a debt free nigeria vote @user and @user 🇳🇬🇳🇬
vote @user 
#recovernigeria http",Neutral
Muhamma62285382,"rt @officialadamzs: if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala d…",2023-01-06 22:20:01+00:00,0,,,,"Zamfara, Nigeria",#RecoverNigeria,True,zamfara,,"rt @user if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala d…",Negative
JulianaAdamu2,"rt @missolabisi1: apc is a party focused majorly on opposition duties and no iota of idea as to governance.

pdp is the party of growth and…",2023-01-06 22:19:53+00:00,0,,,,🇳🇬🇳🇬🇳🇬,#RecoverNigeria,False,unknown,atiku_pdp,"rt @user apc is a party focused majorly on opposition duties and no iota of idea as to governance.

pdp is the party of growth and…",Neutral
Muhamma62285382,rt @officialadamzs: a revolution started in kebbi state today with the #balaparisinkebbi visit to kickstart the #recovernigeria process of…,2023-01-06 22:18:11+00:00,0,,,,"Zamfara, Nigeria",#RecoverNigeria,True,zamfara,,rt @user a revolution started in kebbi state today with the #balaparisinkebbi visit to kickstart the #recovernigeria process of…,Neutral
Naija4Atiku_,a revolution started in kebbi state today with the #balaparisinkebbi visit to kickstart the #recovernigeria process of the #atikuokowa2023 project. https://t.co/t8ap5zcioc,2023-01-06 22:16:49+00:00,17,,,,,#RecoverNigeria,False,unknown,atiku_pdp,a revolution started in kebbi state today with the #balaparisinkebbi visit to kickstart the #recovernigeria process of the #atikuokowa2023 project. http,Neutral
Naija4Atiku_,rt @officialadamzs: a revolution started in kebbi state today with the #balaparisinkebbi visit to kickstart the #recovernigeria process of…,2023-01-06 22:15:58+00:00,0,,,,,#RecoverNigeria,False,unknown,,rt @user a revolution started in kebbi state today with the #balaparisinkebbi visit to kickstart the #recovernigeria process of…,Neutral
Naija4Atiku_,"rt @officialadamzs: if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala d…",2023-01-06 22:15:54+00:00,0,,,,,#RecoverNigeria,False,unknown,,"rt @user if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala d…",Negative
OG_Dreamville,"rt @missolabisi1: apc is a party focused majorly on opposition duties and no iota of idea as to governance.

pdp is the party of growth and…",2023-01-06 22:14:28+00:00,0,,,,"Dreamville, Nigeria",#RecoverNigeria,True,unknown,atiku_pdp,"rt @user apc is a party focused majorly on opposition duties and no iota of idea as to governance.

pdp is the party of growth and…",Neutral
abiodundamila14,"rt @missolabisi1: apc is a party focused majorly on opposition duties and no iota of idea as to governance.

pdp is the party of growth and…",2023-01-06 22:13:17+00:00,0,,,,"Lagos, Nigeria",#RecoverNigeria,True,lagos,atiku_pdp,"rt @user apc is a party focused majorly on opposition duties and no iota of idea as to governance.

pdp is the party of growth and…",Neutral
tundetuniski,"rt @missolabisi1: apc is a party focused majorly on opposition duties and no iota of idea as to governance.

pdp is the party of growth and…",2023-01-06 22:12:49+00:00,0,,,,"Abuja, Nigeria",#RecoverNigeria,True,abuja,atiku_pdp,"rt @user apc is a party focused majorly on opposition duties and no iota of idea as to governance.

pdp is the party of growth and…",Neutral
AleeyouBena,"rt @teejay_md: only pdp can #recovernigeria

for a debt free nigeria, vote pdp. https://t.co/ip0osnly7s",2023-01-06 22:12:29+00:00,0,,,,Kontagora Niger Nigeria,#RecoverNigeria,True,niger,atiku_pdp,"rt @user only pdp can #recovernigeria

for a debt free nigeria, vote pdp. http",Neutral
eddieju79815807,rt @royaltyuso: h.e. atiku has always been at the forefront of talent hunting and supporting great talents to achieve even more heights. #r…,2023-01-06 22:08:54+00:00,0,,,,,#RecoverNigeria,False,unknown,atiku_pdp,rt @user h.e. atiku has always been at the forefront of talent hunting and supporting great talents to achieve even more heights. #r…,Positive
Mhm_aliyu,"rt @biinmuddqssir: only pdp can #recovernigeria

for a debt free nigeria, vote pdp. https://t.co/vvpa3k6hp8",2023-01-06 22:05:13+00:00,0,,,,OnEarth,#RecoverNigeria,False,unknown,atiku_pdp,"rt @user only pdp can #recovernigeria

for a debt free nigeria, vote pdp. http",Neutral
ALameen24019017,rt @ubando001: a revolution started in kebbi state today with the #balaparisinkebbi visit to kickstart the #recovernigeria process of the #…,2023-01-06 22:04:31+00:00,0,,,,,#RecoverNigeria,False,unknown,,rt @user a revolution started in kebbi state today with the #balaparisinkebbi visit to kickstart the #recovernigeria process of the #…,Neutral
sirdanladi,"rt @jpenshior: if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala dole(…",2023-01-06 22:04:04+00:00,0,,,,"Keffi, Nigeria",#RecoverNigeria,True,unknown,,"rt @user if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala dole(…",Negative
JPenshior,rt @officialadamzs: a revolution started in kebbi state today with the #balaparisinkebbi visit to kickstart the #recovernigeria process of…,2023-01-06 22:03:49+00:00,0,,,,"Jos, Nigeria",#RecoverNigeria,True,unknown,,rt @user a revolution started in kebbi state today with the #balaparisinkebbi visit to kickstart the #recovernigeria process of…,Neutral
sirdanladi,"rt @astambaya: if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala dole(…",2023-01-06 22:03:37+00:00,0,,,,"Keffi, Nigeria",#RecoverNigeria,True,unknown,,"rt @user if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala dole(…",Negative
sirdanladi,rt @atiku4sure: a revolution started in kebbi state today with the #balaparisinkebbi visit to kickstart the #recovernigeria process of the…,2023-01-06 22:03:21+00:00,0,,,,"Keffi, Nigeria",#RecoverNigeria,True,unknown,atiku_pdp,rt @user a revolution started in kebbi state today with the #balaparisinkebbi visit to kickstart the #recovernigeria process of the…,Neutral
sirdanladi,rt @ubando001: when we talk about structure we are referring to grassroots mobilizers. alh bala paris keeps strengthening the structure of…,2023-01-06 22:03:17+00:00,0,,,,"Keffi, Nigeria",#RecoverNigeria,True,unknown,obi_labour,rt @user when we talk about structure we are referring to grassroots mobilizers. alh bala paris keeps strengthening the structure of…,Neutral
sirdanladi,"rt @ubando001: when we say ""structure"", this is only but a bit of what we refer to. alh bala paris keeps strengthening the structure of the…",2023-01-06 22:03:14+00:00,0,,,,"Keffi, Nigeria",#RecoverNigeria,True,unknown,,"rt @user when we say ""structure"", this is only but a bit of what we refer to. alh bala paris keeps strengthening the structure of the…",Neutral
sirdanladi,"rt @tomakor247: when we say ""structure"", this is only but a bit of what we refer to. alh bala paris keeps strengthening the structure of th…",2023-01-06 22:01:53+00:00,0,,,,"Keffi, Nigeria",#RecoverNigeria,True,unknown,,"rt @user when we say ""structure"", this is only but a bit of what we refer to. alh bala paris keeps strengthening the structure of th…",Neutral
sirdanladi,rt @officialadamzs: a revolution started in kebbi state today with the #balaparisinkebbi visit to kickstart the #recovernigeria process of…,2023-01-06 22:01:40+00:00,0,,,,"Keffi, Nigeria",#RecoverNigeria,True,unknown,,rt @user a revolution started in kebbi state today with the #balaparisinkebbi visit to kickstart the #recovernigeria process of…,Neutral
yusufalabere19,"rt @mmbashrex: “ i want to publicly thank your excellency, atiku abubakar, because without that journey and helping my destiny, i actually…",2023-01-06 22:01:17+00:00,0,,,,,#RecoverNigeria,False,unknown,atiku_pdp,"rt @user “ i want to publicly thank your excellency, atiku abubakar, because without that journey and helping my destiny, i actually…",Positive
sirdanladi,"rt @elhairoos: ""the atiku okowa 2023 mobilisation campaign launches in kebbi state with a visit from alhaji bala paris, marking the beginni…",2023-01-06 22:00:53+00:00,0,,,,"Keffi, Nigeria",#RecoverNigeria,True,unknown,obi_labour,"rt @user ""the atiku okowa 2023 mobilisation campaign launches in kebbi state with a visit from alhaji bala paris, marking the beginni…",Neutral
sirdanladi,"rt @gassol0001: ""the atiku okowa 2023 mobilisation campaign launches in kebbi state with a visit from alhaji bala paris, marking the beginn…",2023-01-06 22:00:50+00:00,0,,,,"Keffi, Nigeria",#RecoverNigeria,True,unknown,obi_labour,"rt @user ""the atiku okowa 2023 mobilisation campaign launches in kebbi state with a visit from alhaji bala paris, marking the beginn…",Neutral
sadiq_zaiyan,"rt @abdullahiisha25: only pdp can #recovernigeria

for a debt free nigeria, vote pdp. https://t.co/npodeft1ot",2023-01-06 22:00:30+00:00,0,,,,"Kaduna, Nigeria",#RecoverNigeria,True,kaduna,atiku_pdp,"rt @user only pdp can #recovernigeria

for a debt free nigeria, vote pdp. http",Neutral
sirdanladi,"rt @mikanoleader: ""the atiku okowa 2023 mobilization campaign launches in kebbi state with a visit from alhaji bala paris, marking the begi…",2023-01-06 22:00:24+00:00,0,,,,"Keffi, Nigeria",#RecoverNigeria,True,unknown,obi_labour,"rt @user ""the atiku okowa 2023 mobilization campaign launches in kebbi state with a visit from alhaji bala paris, marking the begi…",Neutral
sirdanladi,"rt @karagiii: if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala dole( s…",2023-01-06 22:00:15+00:00,0,,,,"Keffi, Nigeria",#RecoverNigeria,True,unknown,,"rt @user if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala dole( s…",Negative
sirdanladi,rt @karagiii: the sadaunan dole kaina isn't resting on his oars. the job to #recovernigeria got yet another great boost today as alh bala t…,2023-01-06 21:59:53+00:00,0,,,,"Keffi, Nigeria",#RecoverNigeria,True,unknown,,rt @user the sadaunan dole kaina isn't resting on his oars. the job to #recovernigeria got yet another great boost today as alh bala t…,Positive
sirdanladi,rt @tomakor247: the sadaunan dole kaina isn't resting on his oars. the job to #recovernigeria got yet another great boost today as alh bala…,2023-01-06 21:59:46+00:00,0,,,,"Keffi, Nigeria",#RecoverNigeria,True,unknown,,rt @user the sadaunan dole kaina isn't resting on his oars. the job to #recovernigeria got yet another great boost today as alh bala…,Positive
sirdanladi,"rt @officialadamzs: if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala d…",2023-01-06 21:59:33+00:00,0,,,,"Keffi, Nigeria",#RecoverNigeria,True,unknown,,"rt @user if you’re not connected to the grassroots, you have no business in politics.

today in kangiwa, kebbi state, alh bala d…",Negative
sirdanladi,"rt @abdulras3hamman: ""the atiku okowa 2023 mobilisation campaign launches in kebbi state with a visit from alhaji bala paris, marking the b…",2023-01-06 21:59:11+00:00,0,,,,"Keffi, Nigeria",#RecoverNigeria,True,unknown,obi_labour,"rt @user ""the atiku okowa 2023 mobilisation campaign launches in kebbi state with a visit from alhaji bala paris, marking the b…",Neutral
sirdanladi,rt @ubando001: a revolution started in kebbi state today with the #balaparisinkebbi visit to kickstart the #recovernigeria process of the #…,2023-01-06 21:59:08+00:00,0,,,,"Keffi, Nigeria",#RecoverNigeria,True,unknown,,rt @user a revolution started in kebbi state today with the #balaparisinkebbi visit to kickstart the #recovernigeria process of the #…,Neutral
sirdanladi,rt @awaziri7: a revolution started in kebbi state today with the #balaparisinkebbi visit to kickstart the #recovernigeria process of the #a…,2023-01-06 21:58:32+00:00,0,,,,"Keffi, Nigeria",#RecoverNigeria,True,unknown,,rt @user a revolution started in kebbi state today with the #balaparisinkebbi visit to kickstart the #recovernigeria process of the #a…,Neutral
